"province","date_active","cumulative_cases","cumulative_recovered","cumulative_deaths","active_cases","active_cases_change"
"Ontario","15-04-2020",9300,3902,445,4953,140
"Ontario","16-04-2020",9819,4194,498,5127,174
"Ontario","17-04-2020",10445,4556,533,5356,229
"Ontario","18-04-2020",11006,4875,571,5560,204
"Ontario","19-04-2020",11537,5209,602,5726,166
"Ontario","20-04-2020",12211,5515,651,6045,319
"Ontario","21-04-2020",12703,5806,697,6200,155
"Ontario","22-04-2020",13415,6221,757,6437,237
"Ontario","23-04-2020",13992,6680,798,6514,77
"Ontario","24-04-2020",14482,7087,850,6545,31
"Ontario","25-04-2020",14910,7509,898,6503,-42
"Ontario","26-04-2020",15397,8000,945,6452,-51
"Ontario","27-04-2020",15853,8525,1002,6326,-126
"Ontario","28-04-2020",16311,8964,1050,6297,-29
"Ontario","29-04-2020",16774,9612,1133,6029,-268
"Ontario","30-04-2020",17165,10205,1176,5784,-245
"Ontario","01-05-2020",17717,10825,1237,5655,-129
"Ontario","02-05-2020",18155,11390,1264,5501,-154
"Ontario","03-05-2020",18398,12005,1302,5091,-410
"Ontario","04-05-2020",18947,12505,1426,5016,-75
"Ontario","05-05-2020",19327,12779,1485,5063,47
"Ontario","06-05-2020",19776,13222,1544,5010,-53
"Ontario","07-05-2020",20257,13569,1591,5097,87
"Ontario","08-05-2020",20687,13990,1648,5049,-48
"Ontario","09-05-2020",21007,14383,1708,4916,-133
"Ontario","10-05-2020",21322,14772,1726,4824,-92
"Ontario","11-05-2020",21684,15131,1775,4778,-46
"Ontario","12-05-2020",22028,15391,1838,4799,21
"Ontario","13-05-2020",22385,15845,1870,4670,-129
"Ontario","14-05-2020",22743,16204,1901,4638,-32
"Ontario","15-05-2020",23136,16641,1925,4570,-68
"Ontario","16-05-2020",23509,17020,1959,4530,-40
"Ontario","17-05-2020",23839,17360,1982,4497,-33
"Ontario","18-05-2020",24147,17638,2002,4507,10
"Ontario","19-05-2020",24649,17898,2017,4734,227
"Ontario","20-05-2020",25088,18190,2066,4832,98
"Ontario","21-05-2020",25492,18509,2090,4893,61
"Ontario","22-05-2020",25989,18767,2112,5110,217
"Ontario","23-05-2020",26459,19146,2139,5174,64
"Ontario","24-05-2020",26797,19477,2163,5157,-17
"Ontario","25-05-2020",27216,19698,2192,5326,169
"Ontario","26-05-2020",27542,19958,2215,5369,43
"Ontario","27-05-2020",27860,20372,2246,5242,-127
"Ontario","28-05-2020",28243,20673,2274,5296,54
"Ontario","29-05-2020",28614,20983,2296,5335,39
"Ontario","30-05-2020",28941,21353,2315,5273,-62
"Ontario","31-05-2020",29313,21810,2327,5176,-97
"Ontario","01-06-2020",29777,22153,2335,5289,113
"Ontario","02-06-2020",30190,22484,2354,5352,63
"Ontario","03-06-2020",30542,22811,2372,5359,7
"Ontario","04-06-2020",30885,23208,2417,5260,-99
"Ontario","05-06-2020",31301,23583,2427,5291,31
"Ontario","06-06-2020",31552,23947,2464,5141,-150
"Ontario","07-06-2020",32025,24252,2483,5290,149
"Ontario","08-06-2020",32337,24492,2506,5339,49
"Ontario","09-06-2020",32616,24829,2518,5269,-70
"Ontario","10-06-2020",32875,25380,2525,4970,-299
"Ontario","11-06-2020",33112,25885,2542,4685,-285
"Ontario","12-06-2020",33324,26187,2552,4585,-100
"Ontario","13-06-2020",33570,26538,2562,4470,-115
